barcode,sku,reason,start_date,end_date,campaign_status,discounted_price,max_no_of_orders,price,active
01000000210101,1000000210101,,,,,,,29.99,0
01000000210231,1000000210231,,,,,,,1.25,0
01000000213850,1000000213850,,,,,,,12.75,0
01000000213867,1000000213867,,,,,,,2.99,0
01000000520576,1000000520576,,,,,,,0.75,0
01002054057886,1002054057886,,,,,,,6.99,0
01005277420772,1005277420772,,,,,,,14.99,0
00103080206116,103080206116,,,,,,,14.49,1
00010900100847,10900100847,,,,,,,7.49,1
01090010103692,1090010103692,,,,,,,12.75,0
01176000001992,1176000001992,,,,,,,229.99,1
00012000520334,12000520334,,,,,,,5.75,0
00012000803864,12000803864,,,,,,,5.75,0
00012000811005,12000811005,,,,,,,16.25,0
00017273502100,17273502100,,,,,,,24.75,0
00017273502629,17273502629,,,,,,,18.49,1
00017273504586,17273504586,,,,,,,20.25,1
00017273504616,17273504616,,,,,,,22.99,0
00017273504623,17273504623,,,,,,,13.25,0
00017273504630,17273504630,,,,,,,19.75,0
01950031231142,1950031231142,,,,,,,11.75,0
02000008174411,2000008174411,,,,,,,18.49,0
02001000978588,2001000978588,,,,,,,7.49,0
02001000997022,2001000997022,,,,,,,8.75,0
02001001315696,2001001315696,,,,,,,8.75,1
02010000000465,2010000000465,,,,,,,2.99,0
02010000001165,2010000001165,,,,,,,6.99,1
02010017298817,2010017298817,,,,,,,4.99,1
02020000125952,2020000125952,,,,,,,16.25,1
00000022012590,22012590,,,,,,,4.75,0
00022644003926,22644003926,,,,,,,31.25,0
00023100279909,23100279909,,,,,,,4.25,0
00000234234233,234234233,,,,,,,13.25,0
02803201400499,2803201400499,,,,,,,27.75,0
02812201305352,2812201305352,,,,,,,27.75,0
00028400032520,28400032520,,,,,,,4.75,0
00028400037174,28400037174,,,,,,,9.99,0
00028400069601,28400069601,,,,,,,21.99,0
00292005900861,292005900861,,,,,,,5.75,0
02961544500921,2961544500921,,,,,,,34.49,1
03014260099268,3014260099268,,,,,,,13.99,0
03014260100544,3014260100544,,,,,,,16.25,0
03014260100728,3014260100728,,,,,,,13.99,0
03014260262709,3014260262709,,,,,,,34.49,0
03014260275143,3014260275143,,,,,,,28.75,0
03014260278328,3014260278328,,,,,,,14.49,0
03014260283254,3014260283254,,,,,,,10.99,0
03014260287030,3014260287030,,,,,,,6.99,0
03014260305154,3014260305154,,,,,,,20.75,0
03014260327699,3014260327699,,,,,,,10.49,0
00301660574369,301660574369,,,,,,,17.99,0
03016661154461,3016661154461,,,,,,,194.49,0
