barcode,sku,reason,start_date,end_date,campaign_status,discounted_price,max_no_of_orders,price,active
00012000802041,12000802041,,,,,,,4.25,0
03076820005201,3076820005201,,,,,,,11.49,0
05000207004592,5000207004592,,,,,,,25.49,0
05023659204273,5023659204273,,,,,,,36.99,0
06215000143105,6215000143105,,,,,,,17.25,0
06281007023498,6281007023498,,,,,,,3.49,0
06281007035019,6281007035019,,,,,,,2.49,0
06281007042864,6281007042864,,,,,,,4.99,0
06281007049207,6281007049207,,,,,,,2.49,0
06281007070775,6281007070775,,,,,,,12.75,0
06281048105108,6281048105108,,,,,,,3.75,0
06291030101063,6291030101063,,,,,,,2.75,0
06291030400142,6291030400142,,,,,,,4.25,0
06291031000136,6291031000136,,,,,,,12.75,0
06291031000150,6291031000150,,,,,,,6.99,0
06291031032229,6291031032229,,,,,,,10.99,0
06291034147562,6291034147562,,,,,,,5.75,0
06291053110011,6291053110011,,,,,,,2.75,0
06291056043019,6291056043019,,,,,,,2.75,0
06291062100102,6291062100102,,,,,,,6.99,0
06291069710380,6291069710380,,,,,,,10.49,0
06291104140011,6291104140011,,,,,,,1.75,0
06291104140288,6291104140288,,,,,,,4.49,0
06291104183278,6291104183278,,,,,,,11.75,0
06291107830704,6291107830704,,,,,,,36.99,0
06294009931814,6294009931814,,,,,,,14.99,0
06294010808402,6294010808402,,,,,,,132.25,0
06295055188009,6295055188009,,,,,,,8.75,0
06295055188016,6295055188016,,,,,,,8.75,0
06297001135037,6297001135037,,,,,,,10.99,0
06297001135075,6297001135075,,,,,,,6.75,0
00785018012428,785018012428,,,,,,,9.25,0
00785018012497,785018012497,,,,,,,9.25,0
07894904052684,7894904052684,,,,,,,14.99,0
07898228066037,7898228066037,,,,,,,4.49,0
00857451000314,857451000314,,,,,,,4.25,0
08901088200349,8901088200349,,,,,,,9.25,0
08904063200068,8904063200068,,,,,,,6.49,0
08904063200181,8904063200181,,,,,,,6.75,0
08904063200556,8904063200556,,,,,,,5.75,0
08941177441123,8941177441123,,,,,,,22.99,0
09100300881703,9100300881703,,,,,,,21.99,0
00924429000017,924429000017,,,,,,,3.49,0
09501025772619,9501025772619,,,,,,,9.25,0
09501033111097,9501033111097,,,,,,,14.99,0
09555764906026,9555764906026,,,,,,,100.25,0
,9900129100,,,,,,,1.75,0
,9900131500,,,,,,,2.49,0
,9900180250,,,,,,,2.25,0
,9900225500,,,,,,,3.75,0
,9900304500,,,,,,,5.99,1
,9900309500,,,,,,,8.99,1
,9900320500,,,,,,,7.25,1
,9900321500,,,,,,,9.99,1
,9900324500,,,,,,,8.25,1
,9900325500,,,,,,,13.49,0
,9900328500,,,,,,,12.49,0
,9900329500,,,,,,,8.99,1
,9900333500,,,,,,,6.49,0
,9900343,,,,,,,19.49,0
,9900347500,,,,,,,6.49,0
,9900348,,,,,,,21.25,0
,9900350500,,,,,,,7.75,1
,9900354500,,,,,,,10.25,0
,9900355500,,,,,,,7.75,0
,9900410,,,,,,,15.25,1
,9900458,,,,,,,15.25,0
,9900484500,,,,,,,8.99,0
,9901129250,,,,,,,4.25,0
