barcode,sku,reason,start_date,end_date,campaign_status,discounted_price,max_no_of_orders,price,active
00103080039820,103080039820,,,,,,,22.49,1
00103080206116,103080206116,,,,,,,16.25,1
00012000002090,12000002090,,,,,,,1.75,0
02001000979240,2001000979240,,,,,,,21.99,0
02001000993659,2001000993659,,,,,,,11.49,0
02001001599829,2001001599829,,,,,,,5.25,0
02010000000601,2010000000601,,,,,,,8.25,0
00307070801811,307070801811,,,,,,,32.25,0
03179730013134,3179730013134,,,,,,,11.49,0
03516664460007,3516664460007,,,,,,,17.99,0
03574661177137,3574661177137,,,,,,,17.25,0
03610340653650,3610340653650,,,,,,,18.49,0
03700082500104,3700082500104,,,,,,,10.49,0
00037398012087,37398012087,,,,,,,6.99,0
04806512022518,4806512022518,,,,,,,9.99,0
04808680020877,4808680020877,,,,,,,10.49,0
05000309002601,5000309002601,,,,,,,9.99,0
00000050158980,50158980,,,,,,,4.25,0
05023659920203,5023659920203,,,,,,,6.99,0
05449000000965,5449000000965,,,,,,,15.75,0
05449000258434,5449000258434,,,,,,,11.75,0
00614514950012,614514950012,,,,,,,48.49,0
00617950200901,617950200901,,,,,,,9.99,0
06281001115007,6281001115007,,,,,,,5.49,0
06281001820031,6281001820031,,,,,,,13.75,0
06281007023122,6281007023122,,,,,,,2.25,1
06281007040419,6281007040419,,,,,,,7.99,1
06281007046053,6281007046053,,,,,,,1.75,1
06281007046466,6281007046466,,,,,,,2.25,1
06281036001139,6281036001139,,,,,,,11.75,1
06281036001337,6281036001337,,,,,,,11.75,1
06281036001481,6281036001481,,,,,,,9.25,1
06281036108401,6281036108401,,,,,,,9.99,1
06281036110602,6281036110602,,,,,,,0.75,1
06281036113207,6281036113207,,,,,,,1.49,0
06281036125705,6281036125705,,,,,,,5.75,1
06281073210266,6281073210266,,,,,,,9.25,0
06281100082026,6281100082026,,,,,,,5.25,0
06291002400019,6291002400019,,,,,,,11.49,1
06291003095511,6291003095511,,,,,,,2.75,0
06291003104329,6291003104329,,,,,,,17.25,0
06291003153822,6291003153822,,,,,,,7.49,0
06291003606540,6291003606540,,,,,,,9.99,0
06291010100956,6291010100956,,,,,,,20.75,0
06291010922435,6291010922435,,,,,,,13.99,0
06291030004548,6291030004548,,,,,,,3.75,1
06291030106037,6291030106037,,,,,,,2.75,1
06291030109502,6291030109502,,,,,,,5.75,1
06291030109564,6291030109564,,,,,,,8.75,1
06291030109731,6291030109731,,,,,,,20.25,1
06291030109748,6291030109748,,,,,,,21.49,1
06291030400258,6291030400258,,,,,,,1.49,0
06291030400340,6291030400340,,,,,,,1.49,0
06291031000136,6291031000136,,,,,,,11.49,0
06291031000150,6291031000150,,,,,,,6.75,0
06291034177736,6291034177736,,,,,,,35.75,0
06291044110396,6291044110396,,,,,,,2.99,0
06291056030514,6291056030514,,,,,,,4.75,1
06291056041626,6291056041626,,,,,,,2.75,0
06291056043019,6291056043019,,,,,,,2.75,1
06291056043040,6291056043040,,,,,,,2.75,0
06291056070107,6291056070107,,,,,,,2.49,1
06291056180318,6291056180318,,,,,,,1.49,1
06291101130015,6291101130015,,,,,,,6.99,0
06291101711382,6291101711382,,,,,,,2.49,0
06291103575081,6291103575081,,,,,,,4.75,0
06291104150928,6291104150928,,,,,,,59.99,0
06291104181151,6291104181151,,,,,,,4.49,0
06291104183346,6291104183346,,,,,,,14.49,0
06291104183575,6291104183575,,,,,,,7.49,1
06291104881556,6291104881556,,,,,,,10.49,0
06291104987746,6291104987746,,,,,,,6.49,0
06291106450002,6291106450002,,,,,,,6.49,0
06291106450026,6291106450026,,,,,,,4.75,0
06291106450125,6291106450125,,,,,,,3.49,0
06294001510710,6294001510710,,,,,,,19.49,0
06294007504218,6294007504218,,,,,,,13.99,0
06294008698763,6294008698763,,,,,,,20.75,1
06295120003237,6295120003237,,,,,,,11.25,0
06297001135365,6297001135365,,,,,,,4.25,0
06297001135730,6297001135730,,,,,,,4.49,1
06824637104337,6824637104337,,,,,,,9.25,0
00070177086664,70177086664,,,,,,,21.99,0
07534518010020,7534518010020,,,,,,,2.25,0
07534518010051,7534518010051,,,,,,,2.25,0
07534518010617,7534518010617,,,,,,,2.25,0
07622201128722,7622201128722,,,,,,,10.49,0
00768430982531,768430982531,,,,,,,4.49,0
00785018012473,785018012473,,,,,,,10.49,0
07893000089648,7893000089648,,,,,,,19.75,0
08001841591049,8001841591049,,,,,,,10.49,0
08006540314210,8006540314210,,,,,,,16.25,0
08850124037350,8850124037350,,,,,,,1.75,0
08888202063168,8888202063168,,,,,,,10.49,0
08901042954554,8901042954554,,,,,,,9.25,0
08901088168038,8901088168038,,,,,,,7.99,1
08901440209362,8901440209362,,,,,,,9.25,0
08901444087225,8901444087225,,,,,,,4.25,0
08902850036623,8902850036623,,,,,,,6.99,0
08906097370038,8906097370038,,,,,,,37.99,0
08964000164211,8964000164211,,,,,,,14.49,0
08994963002268,8994963002268,,,,,,,9.25,0
09002490100490,9002490100490,,,,,,,45.49,0
09100300881703,9100300881703,,,,,,,21.49,0
09300701023270,9300701023270,,,,,,,9.25,0
09556437009747,9556437009747,,,,,,,2.25,0
,9900003500,,,,,,,5.25,0
,9900118250,,,,,,,3.99,1
,9900123500,,,,,,,1.75,0
,9900127100,,,,,,,1.75,1
,9900127250,,,,,,,3.99,1
,9900131500,,,,,,,3.49,1
,9900133100,,,,,,,2.25,1
,9900133250,,,,,,,5.75,1
,9900135500,,,,,,,3.49,1
,9900141500,,,,,,,4.49,1
,9900152250,,,,,,,3.49,1
,9900159250,,,,,,,4.49,1
,9900163500,,,,,,,7.75,0
,9900181500,,,,,,,8.75,1
,9900197500,,,,,,,9.99,1
,9900232500,,,,,,,9.49,1
,9900233500,,,,,,,6.49,1
,9900236250,,,,,,,2.99,1
,9900272,,,,,,,5.49,0
,9900281250,,,,,,,1.75,1
,9900300500,,,,,,,6.49,0
,9900305500,,,,,,,6.99,1
,9900321500,,,,,,,11.75,0
,9900323500,,,,,,,5.25,0
,9900329500,,,,,,,11.75,0
,9900330500,,,,,,,5.99,0
,9900333500,,,,,,,7.75,0
,9900334500,,,,,,,11.75,0
,9900339,,,,,,,40.99,0
,9900350500,,,,,,,7.75,0
,9900357,,,,,,,11.75,1
,9900360500,,,,,,,7.75,0
,9900436,,,,,,,6.49,1
,9900484500,,,,,,,9.49,0
,9900815500,,,,,,,5.25,1
,9900858,,,,,,,7.75,0
,9900892,,,,,,,9.49,0
,9900968,,,,,,,5.99,0
,9901128,,,,,,,5.99,0
,9901162250,,,,,,,4.25,1
,9901288250,,,,,,,4.49,1
,9901352500,,,,,,,20.49,1
,9902028250,,,,,,,4.49,0
,9902038500,,,,,,,13.25,1
,9902228500,,,,,,,24.75,0
