Party,Item Code,Location,Unit,Price
DT0072,100000371,,PCS,10.49
DT0072,100000373,,PCS,18.99
DT0072,100000376,,PCS,4.25
DT0072,100000378,,PCS,5.75
DT0072,100000379,,PCS,48.49
DT0072,100000414,,PCS,2.49
DT0072,100000418,,OUT,19.75
DT0072,100000418,,PCS,5.75
DT0072,100000419,,OUT,20.25
DT0072,100000420,,OUT,19.75
DT0072,100000420,,PCS,5.75
DT0072,100000422,,OUT,19.75
DT0072,100000422,,PCS,5.75
DT0072,100000423,,PCS,2.99
DT0072,100000424,,PCS,4.99
DT0072,100000438,,PCS,10.49
DT0072,100000440,,PCS,14.49
DT0072,100000444,,PCS,3.49
DT0072,100000445,,PCS,1.25
DT0072,100000447,,BAG,31.75
DT0072,100000448,,PCS,34.49
DT0072,100000469,,PCS,11.49
DT0072,100000470,,PCS,126.75
DT0072,100000471,,PCS,120.75
DT0072,100000472,,PCS,3.49
DT0072,100000474,,PCS,9.25
DT0072,100000477,,PCS,5.75
DT0072,100000480,,PCS,16.75
DT0072,100000483,,PCS,11.49
DT0072,100000484,,PCS,26.49
DT0072,100000485,,PCS,1.75
DT0072,100000485,,OUT,6.99
DT0072,100000488,,PCS,4.75
DT0072,100000492,,PCS,48.49
DT0072,100000493,,PCS,18.49
DT0072,100000495,,PCS,1.25
DT0072,100000495,,OUT,5.75
DT0072,100000496,,PCS,4.75
DT0072,100000497,,PCS,9.25
DT0072,100000499,,PCS,9.25
DT0072,100000502,,PCS,126.75
DT0072,100000504,,PCS,79.49
DT0072,100000505,,PCS,4.75
DT0072,100000507,,PCS,6.99
DT0072,100000509,,PCS,11.49
DT0072,100000511,,PCS,34.49
DT0072,100000512,,PCS,29.99
DT0072,100000517,,PCS,11.49
DT0072,100000518,,PCS,30.25
DT0072,100000521,,PCS,2.25
DT0072,100000521,,CTN,82.99
DT0072,100000523,,PCS,1.75
DT0072,100000523,,OUT,6.99
DT0072,100000526,,PCS,8.25
DT0072,100000527,,PCS,2.49
DT0072,100000527,,OUT,11.49
DT0072,100000528,,PCS,1.25
DT0072,100000528,,OUT,7.49
DT0072,100000528,,CTN,14.49
DT0072,100000529,,PCS,42.75
DT0072,100000531,,PCS,19.75
DT0072,100000543,,PCS,56.49
DT0072,100000554,,PCS,4.25
DT0072,100000559,,PCS,4.25
DT0072,100000565,,PCS,4.25
DT0072,100000572,,PCS,4.25
DT0072,100000575,,PCS,4.75
DT0072,100000576,,PCS,4.75
DT0072,100000577,,PCS,4.75
DT0072,100000577,,OUT,22.99
DT0072,100000579,,PCS,16.25
DT0072,100000582,,PCS,17.99
DT0072,100000583,,PCS,5.25
DT0072,100000587,,PCS,42.75
DT0072,100000592,,PCS,32.99
DT0072,100000593,,PCS,4.75
DT0072,100000595,,PCS,4.75
DT0072,100000596,,PCS,4.25
DT0072,100000597,,PCS,17.25
DT0072,100000599,,PCS,9.25
DT0072,100000600,,PCS,8.25
DT0072,100000603,,PCS,2.99
DT0072,100000607,,PCS,22.99
DT0072,100000611,,PCS,2.99
DT0072,100000612,,PCS,3.49
DT0072,100000618,,PCS,7.49
DT0072,100000619,,PCS,28.49
DT0072,100000621,,PCS,21.99
DT0072,100000622,,PCS,21.99
DT0072,100000623,,PCS,16.25
DT0072,100000624,,PCS,13.25
DT0072,100000625,,PCS,1.25
DT0072,100000626,,PCS,19.75
DT0072,100000629,,PCS,1.25
DT0072,100000629,,OUT,8.25
DT0072,100000629,,CTN,14.99
DT0072,100000634,,PCS,21.99
DT0072,100000635,,PCS,90.99
DT0072,100000638,,PCS,35.75
DT0072,100000640,,PCS,34.75
DT0072,100000645,,PCS,40.25
DT0072,100000646,,PCS,21.99
DT0072,100000648,,PCS,36.99
DT0072,100000649,,PCS,57.49
DT0072,100000652,,PCS,60.99
DT0072,100000653,,PCS,26.75
DT0072,100000654,,PCS,26.49
DT0072,100000656,,PCS,26.49
DT0072,100000658,,PCS,165.75
DT0072,100000661,,PCS,40.25
DT0072,100000663,,PCS,29.99
DT0072,100000664,,PCS,31.25
DT0072,100000665,,PCS,42.75
DT0072,100000666,,PCS,10.49
DT0072,100000667,,PCS,17.25
DT0072,100000668,,PCS,40.25
DT0072,100000669,,PCS,15.75
DT0072,100000670,,PCS,33.49
DT0072,100000671,,PCS,15.75
DT0072,100000672,,PCS,14.99
DT0072,100000673,,PCS,32.25
DT0072,100000675,,PCS,15.75
DT0072,100000676,,PCS,39.25
DT0072,100000678,,PCS,29.99
DT0072,100000682,,PCS,36.99
DT0072,100000683,,PCS,59.99
DT0072,100000692,,PCS,37.99
DT0072,100000693,,PCS,27.25
DT0072,100000694,,PCS,51.75
DT0072,100000697,,PCS,43.75
DT0072,100000742,,PCS,6.99
DT0072,100000743,,CTN,9.99
DT0072,100000744,,PCS,2.49
DT0072,100000745,,PCS,9.25
DT0072,100000746,,PCS,9.25
DT0072,100000747,,PCS,9.25
DT0072,100000748,,PCS,1.25
DT0072,100000748,,OUT,6.49
DT0072,100000749,,PCS,1.25
DT0072,100000749,,OUT,10.49
DT0072,100000750,,PCS,5.25
DT0072,100000751,,PCS,1.75
DT0072,100000753,,PCS,4.75
DT0072,100000754,,PCS,1.75
DT0072,100000755,,PCS,2.49
DT0072,100000756,,PCS,2.49
DT0072,100000757,,PCS,2.75
DT0072,100000758,,PCS,2.49
DT0072,100000759,,PCS,2.49
DT0072,100000760,,PCS,2.49
DT0072,100000765,,PCS,6.75
DT0072,100000766,,PCS,6.75
DT0072,100000767,,PCS,6.75
DT0072,100000768,,PCS,6.75
DT0072,100000769,,PCS,9.25
DT0072,100000772,,PCS,3.49
DT0072,100000773,,PCS,1.25
DT0072,100000773,,PKT,5.75
DT0072,100000774,,PCS,6.99
DT0072,100000777,,PCS,2.49
DT0072,100000779,,PCS,5.49
DT0072,100000780,,PCS,5.25
DT0072,100000782,,PCS,5.25
DT0072,100000783,,PCS,5.75
DT0072,100000785,,PCS,10.49
DT0072,100000788,,PCS,4.25
DT0072,100000789,,PCS,4.25
DT0072,100000790,,PCS,4.25
DT0072,100000791,,PCS,4.25
DT0072,100000792,,PCS,4.25
DT0072,100000793,,PCS,4.75
DT0072,100000794,,PCS,4.25
DT0072,100000799,,PCS,3.49
DT0072,100000800,,PCS,2.25
DT0072,100000801,,PCS,4.25
DT0072,100000802,,PCS,5.75
DT0072,100000802,,OUT,33.49
DT0072,100000803,,PCS,5.75
DT0072,100000804,,PCS,6.49
DT0072,100000805,,PCS,6.49
DT0072,100000806,,PCS,5.25
DT0072,100000807,,PCS,8.25
DT0072,100000812,,PCS,11.75
DT0072,100000814,,PCS,5.25
DT0072,100000815,,PCS,9.25
DT0072,100000816,,PCS,9.25
DT0072,100000817,,PCS,9.25
DT0072,100000824,,PCS,1.49
DT0072,100000824,,OUT,8.25
DT0072,100000825,,PCS,5.49
DT0072,100000825,,OUT,19.75
DT0072,100000870,,PCS,11.49
DT0072,100000872,,PCS,11.75
DT0072,100000872,,OUT,26.75
DT0072,100000873,,PCS,11.75
DT0072,100000873,,OUT,29.99
DT0072,100000874,,PCS,11.75
DT0072,100000874,,OUT,22.99
DT0072,100000877,,PCS,4.75
DT0072,100000878,,PCS,4.75
DT0072,100000879,,PCS,13.99
DT0072,100000880,,PCS,8.75
DT0072,100000881,,PCS,10.49
DT0072,100000882,,PCS,6.99
DT0072,100000883,,PCS,6.99
DT0072,100000884,,PCS,6.99
DT0072,100000885,,PCS,14.99
DT0072,100000887,,PCS,64.49
DT0072,100000890,,PCS,10.49
DT0072,100000892,,PCS,10.99
DT0072,100000894,,PCS,12.75
DT0072,100000896,,PCS,6.25
DT0072,100000897,,PCS,6.25
DT0072,100000898,,PCS,6.25
DT0072,100000899,,PCS,5.75
DT0072,100000900,,PCS,6.99
DT0072,100000901,,PCS,6.25
DT0072,100000902,,PCS,6.99
DT0072,100000903,,PCS,6.99
DT0072,100000904,,PCS,8.75
DT0072,100000906,,PCS,39.75
DT0072,100000907,,PCS,2.49
DT0072,100000908,,PCS,16.75
DT0072,100000909,,PCS,14.99
DT0072,100000911,,PCS,9.99
DT0072,100000912,,PCS,3.25
DT0072,100000912,,OUT,29.75
DT0072,100000917,,PCS,10.49
DT0072,100000918,,PCS,8.25
DT0072,100000919,,PCS,9.25
DT0072,100000920,,PCS,9.25
DT0072,100000921,,PCS,10.49
DT0072,100000922,,PCS,9.25
DT0072,100000923,,PCS,9.25
DT0072,100000924,,PCS,8.75
DT0072,100000925,,PCS,9.25
DT0072,100000926,,PCS,9.25
DT0072,100000927,,PCS,13.99
DT0072,100000928,,PCS,8.25
DT0072,100000929,,PCS,9.25
DT0072,100000930,,PCS,9.25
DT0072,100000931,,PCS,8.25
DT0072,100000932,,PCS,8.25
DT0072,100000933,,PCS,8.75
DT0072,100000935,,PCS,28.49
DT0072,100000937,,PCS,43.75
DT0072,100000941,,PCS,29.99
DT0072,100000944,,PCS,23.75
DT0072,100000949,,PCS,45.99
DT0072,100000952,,PCS,14.99
DT0072,100000954,,PCS,11.49
DT0072,100000955,,PCS,25.49
DT0072,100000957,,PCS,4.25
DT0072,100000960,,PCS,34.49
DT0072,100000966,,PCS,9.25
DT0072,100000968,,PCS,4.25
DT0072,100000970,,PCS,9.25
DT0072,100000975,,PCS,2.25
DT0072,100000977,,PCS,2.99
DT0072,100000978,,PCS,3.25
DT0072,100000979,,PCS,2.99
DT0072,100000981,,PCS,3.25
DT0072,100000981,,OUT,17.25
DT0072,100000982,,PCS,2.99
DT0072,100000986,,PCS,3.49
DT0072,100000987,,PCS,1.75
DT0072,100000987,,OUT,6.99
