barcode,sku,reason,start_date,end_date,campaign_status,discounted_price,max_no_of_orders,price,active
01110000120246,1110000120246,,,,,,,2.25,0
01110000130207,1110000130207,,,,,,,8.25,0
02001000753116,2001000753116,,,,,,,5.49,0
02001000977963,2001000977963,,,,,,,39.25,0
00000022012585,22012585,,,,,,,14.99,0
04792020101053,4792020101053,,,,,,,3.49,1
04796003680061,4796003680061,,,,,,,8.75,1
04796003680382,4796003680382,,,,,,,5.49,1
04796003680917,4796003680917,,,,,,,14.99,1
05449000084071,5449000084071,,,,,,,1.75,0
06001106100445,6001106100445,,,,,,,4.25,0
06221155159250,6221155159250,,,,,,,10.49,0
06281006577954,6281006577954,,,,,,,27.75,0
06281006861862,6281006861862,,,,,,,14.49,0
06281007032254,6281007032254,,,,,,,2.75,0
06281007050173,6281007050173,,,,,,,4.49,0
06281007053723,6281007053723,,,,,,,2.75,1
06281007055321,6281007055321,,,,,,,2.75,1
06281007070751,6281007070751,,,,,,,14.49,1
06281007167826,6281007167826,,,,,,,12.75,0
06281123032701,6281123032701,,,,,,,1.49,0
06291003049316,6291003049316,,,,,,,6.49,0
06291003096440,6291003096440,,,,,,,40.99,0
06291003096563,6291003096563,,,,,,,41.49,0
06291003163074,6291003163074,,,,,,,6.75,0
06291003304835,6291003304835,,,,,,,14.99,0
06291010700972,6291010700972,,,,,,,6.99,0
06291021213119,6291021213119,,,,,,,6.49,0
06291023160732,6291023160732,,,,,,,2.99,0
06291030004586,6291030004586,,,,,,,14.49,0
06291030004678,6291030004678,,,,,,,9.25,1
06291030203040,6291030203040,,,,,,,4.49,0
06291031000174,6291031000174,,,,,,,2.49,0
06291031001799,6291031001799,,,,,,,2.49,1
06291031020059,6291031020059,,,,,,,3.75,1
06291038010008,6291038010008,,,,,,,29.99,0
06291056001002,6291056001002,,,,,,,14.49,0
06291056004027,6291056004027,,,,,,,7.99,0
06291056004034,6291056004034,,,,,,,25.99,0
06291056041527,6291056041527,,,,,,,2.75,0
06291056055654,6291056055654,,,,,,,7.99,0
06291056067503,6291056067503,,,,,,,3.75,0
06291058139857,6291058139857,,,,,,,39.75,0
06291062100119,6291062100119,,,,,,,3.25,0
06291079251132,6291079251132,,,,,,,10.99,0
06291100800018,6291100800018,,,,,,,3.49,0
06291101715205,6291101715205,,,,,,,12.75,0
06291104140011,6291104140011,,,,,,,1.75,0
06291104152496,6291104152496,,,,,,,36.25,0
06291104181496,6291104181496,,,,,,,33.99,0
06291104183605,6291104183605,,,,,,,7.99,0
06291104192089,6291104192089,,,,,,,3.75,0
06291104194502,6291104194502,,,,,,,12.25,0
06291105002455,6291105002455,,,,,,,5.49,0
06291105002837,6291105002837,,,,,,,6.75,0
06291105002905,6291105002905,,,,,,,4.75,0
06291106110418,6291106110418,,,,,,,3.49,1
06291107830025,6291107830025,,,,,,,3.49,0
06291107835488,6291107835488,,,,,,,3.49,0
06291107835495,6291107835495,,,,,,,3.49,0
06291107835815,6291107835815,,,,,,,3.49,0
06294001814139,6294001814139,,,,,,,32.25,1
06297000044798,6297000044798,,,,,,,14.49,0
06297001297063,6297001297063,,,,,,,4.75,0
00641995003029,641995003029,,,,,,,4.99,0
00663234011169,663234011169,,,,,,,9.25,0
06666666683410,6666666683410,,,,,,,11.49,0
00669568144160,669568144160,,,,,,,2.49,0
06912540238239,6912540238239,,,,,,,8.75,1
08000500047873,8000500047873,,,,,,,86.25,0
08001841174204,8001841174204,,,,,,,16.75,0
08001841591070,8001841591070,,,,,,,9.25,0
08001841591162,8001841591162,,,,,,,9.99,0
00000080050278,80050278,,,,,,,6.49,1
00831730005696,831730005696,,,,,,,5.25,0
08690946370101,8690946370101,,,,,,,4.25,0
08901030541896,8901030541896,,,,,,,12.75,0
08901088108188,8901088108188,,,,,,,11.75,0
08901138823320,8901138823320,,,,,,,17.25,0
08901393017076,8901393017076,,,,,,,4.75,0
08901427000319,8901427000319,,,,,,,1.75,0
08902850009252,8902850009252,,,,,,,6.99,0
08904018300362,8904018300362,,,,,,,15.75,0
08904045813064,8904045813064,,,,,,,5.49,0
08906014081276,8906014081276,,,,,,,9.99,0
08906097370007,8906097370007,,,,,,,59.99,0
08992222300162,8992222300162,,,,,,,11.49,0
09300650263536,9300650263536,,,,,,,37.49,0
09556001129635,9556001129635,,,,,,,11.49,0
,9900172250,,,,,,,4.75,0
,9900244250,,,,,,,7.75,1
,9900269,,,,,,,9.49,1
,9900270,,,,,,,8.25,1
,9900272,,,,,,,5.99,1
,9900279,,,,,,,12.99,0
,9900284,,,,,,,8.25,0
,9900290500,,,,,,,4.25,0
,9900301,,,,,,,25.75,1
,9900304500,,,,,,,6.99,0
,9900306,,,,,,,28.25,0
,9900307,,,,,,,13.99,0
,9900309500,,,,,,,12.99,0
,9900310,,,,,,,32.75,0
,9900311500,,,,,,,19.49,0
,9900313500,,,,,,,25.75,1
,9900318500,,,,,,,11.25,0
,9900319500,,,,,,,22.99,0
,9900330500,,,,,,,5.99,0
,9900336500,,,,,,,16.49,0
,9900337,,,,,,,46.75,1
,9900339,,,,,,,42.75,0
,9900340500,,,,,,,11.25,0
,9900341500,,,,,,,14.75,1
,9900342500,,,,,,,15.25,0
,9900347500,,,,,,,6.99,0
,9900348,,,,,,,18.75,0
,9900353500,,,,,,,16.49,1
,9900354500,,,,,,,11.25,0
,9900357,,,,,,,10.49,0
,9900360500,,,,,,,7.75,0
,9900388500,,,,,,,36.25,0
,9900406,,,,,,,9.99,0
,9900409,,,,,,,9.99,0
,9900410,,,,,,,14.75,1
,9900432,,,,,,,17.49,0
,9900470500,,,,,,,10.75,0
,9900473,,,,,,,46.75,0
,9900480500,,,,,,,15.25,0
,9900721250,,,,,,,4.49,1
,9900892,,,,,,,9.49,0
,9902038500,,,,,,,13.99,1
