barcode,sku,reason,start_date,end_date,campaign_status,discounted_price,max_no_of_orders,price,active
,9900410,,,,,,,16.49,1
,9900436,,,,,,,5.99,0
,9900469500,,,,,,,17.75,0
,9900684250,,,,,,,4.49,1
,9900868500,,,,,,,4.99,0
,9900897,,,,,,,4.75,0
,9900917,,,,,,,43.25,0
,9901128,,,,,,,5.99,1
,9901162250,,,,,,,4.25,1
,9901349,,,,,,,20.99,0
,9901352500,,,,,,,20.49,1
,9902001500,,,,,,,5.75,1
,9902043,,,,,,,3.49,1
