item_code,units,mrp,cost,stock
9900958.0,PCS,2.95,0.0,0.0
9900973.0,PCS,14.99,0.0,0.0
9903085.0,KGS,8.95,0.0,0.0
9903131.0,PKT,4.5,0.0,15.0
9903829.0,PKT,9.95,0.0,0.0
9900061.0,KGS,2.99,0.0,0.0
9900104.0,PCS,5.95,0.0,116.0
9900183.0,KGS,8.95,0.0,23.165
9900184.0,KGS,11.99,0.0,10.15
9900185.0,KGS,6.95,0.0,34.61
9900186.0,KGS,9.95,0.0,63.745
9900186.0,CTN,152.0,0.0,63.745
9900187.0,KGS,12.95,0.0,15.985
9900199.0,KGS,18.9,0.0,0.0
9900210.0,KGS,19.0,0.0,0.0
9900216.0,KGS,6.99,0.0,-0.985
9900217.0,KGS,8.95,0.0,41.335
9900218.0,KGS,12.95,0.0,8.065
9900219.0,KGS,10.95,0.0,2.99
9900220.0,KGS,15.95,0.0,3.49
9900221.0,KGS,14.99,0.0,0.0
9900226.0,KGS,3.5,0.0,58.72
9900228.0,KGS,7.95,0.0,17.735
9900231.0,KGS,8.99,0.0,0.0
9900241.0,KGS,9.95,0.0,57.605
9900247.0,KG.,17.5,0.0,0.0
9900247.0,KGS,17.5,0.0,0.0
9900271.0,KGS,6.95,0.0,0.0
9900273.0,PCS,8.95,0.0,46.0
9900805.0,KGS,9.95,0.0,0.63
9900815.0,KGS,10.5,0.0,27.72
9900820.0,KGS,2.99,0.0,0.0
9900821.0,KGS,5.5,0.0,0.16
9900824.0,PCS,8.99,0.0,0.0
9900825.0,PCS,10.0,0.0,0.0
9900830.0,KGS,16.95,0.0,0.0
9900832.0,PCS,6.95,0.0,12.0
9900843.0,PCS,10.95,0.0,10.0
9900863.0,KGS,0.95,0.0,0.0
9900868.0,KGS,7.95,0.0,4.085
9900889.0,PCS,5.95,0.0,10.0
9900896.0,KGS,12.95,0.0,0.0
9900963.0,KGS,12.95,0.0,21.585
9902005.0,KGS,13.95,0.0,0.0
9902230.0,KGS,12.95,0.0,0.0
9902256.0,PCS,5.95,0.0,0.0
9902299.0,KGS,1.49,0.0,0.0
9902302.0,KGS,35.0,0.0,0.0
9902394.0,KGS,6.99,0.0,0.0
9902404.0,PCS,6.95,0.0,0.0
9902485.0,PCS,12.99,0.0,0.0
9902533.0,KGS,15.99,0.0,0.0
9902549.0,PCS,14.95,0.0,13.0
9902551.0,PCS,7.5,0.0,0.0
9902555.0,KGS,12.99,0.0,0.0
9902558.0,KGS,30.0,0.0,0.0
9902612.0,KGS,3.95,0.0,0.0
9902748.0,PCS,6.99,0.0,0.0
9902784.0,PCS,3.95,0.0,2.0
9902787.0,KGS,3.95,0.0,0.0
9902795.0,PCS,6.95,0.0,1.0
9902848.0,KGS,44.95,0.0,0.0
9902849.0,PKT,9.5,0.0,0.0
9902904.0,KGS,9.95,0.0,0.0
9902914.0,PKT,10.5,0.0,0.0
9903095.0,KGS,3.95,0.0,0.0
9903571.0,PCS,12.95,0.0,0.0
9903813.0,KGS,11.95,0.0,0.0
9900293.0,KGS,5.5,0.0,4.13
9900297.0,KGS,11.0,0.0,0.0
9900845.0,KGS,6.99,0.0,0.0
9900846.0,PCS,10.99,0.0,0.0
9900859.0,KGS,3.99,0.0,8.685
9900954.0,KGS,13.95,0.0,0.0
9900957.0,KGS,9.99,0.0,0.0
9900961.0,KGS,3.0,0.0,0.0
9902188.0,KGS,7.99,0.0,0.0
9902416.0,PCS,4.99,0.0,0.0
9902444.0,PCS,5.5,0.0,0.0
9902494.0,KGS,9.99,0.0,0.0
9902544.0,KGS,12.99,0.0,0.0
9902584.0,KGS,8.95,0.0,3.64
9902654.0,PCS,6.99,0.0,0.0
9902655.0,PCS,6.99,0.0,0.0
9902701.0,KGS,2.95,0.0,0.0
9902704.0,KGS,3.95,0.0,0.0
9902758.0,PCS,5.95,0.0,0.0
9902762.0,PCS,4.5,0.0,0.0
9902883.0,PKT,6.95,0.0,2.0
9904802.0,PKT,2.95,0.0,0.0
9905116.0,PKT,6.99,0.0,0.0
9905127.0,KGS,10.99,0.0,0.0
9905206.0,KGS,6.99,0.0,2.885
9905221.0,PCS,8.95,0.0,0.0
9905238.0,PKT,3.99,0.0,0.0
9905273.0,PCS,12.95,0.0,37.0
9905298.0,PKT,6.95,0.0,4.0
9905311.0,KGS,11.95,0.0,3.205
9905312.0,KGS,11.95,0.0,3.165
9905313.0,KGS,11.95,0.0,5.46
9900008.0,KGS,14.99,0.0,0.0
9900017.0,KGS,8.95,0.0,23.0
9900101.0,BAG,42.0,0.0,762.0
9900101.0,PCS,2.95,0.0,762.0
9900101.0,PS1,2.95,0.0,762.0
9900101.0,BOX,5.95,0.0,762.0
9900115.0,KGS,15.95,0.0,6.39
9900116.0,KGS,2.95,0.0,6.825
9900117.0,KGS,6.5,0.0,33.26
9900118.0,KGS,8.95,0.0,40.605
9900120.0,KGS,4.95,0.0,15.775
9900121.0,KGS,13.95,0.0,46.54
9900123.0,KGS,2.95,0.0,1.64
9900129.0,KGS,12.95,0.0,27.89
9900131.0,KGS,8.95,0.0,6.445
9900133.0,KGS,17.95,0.0,16.28
9900134.0,KGS,3.95,0.0,49.505
9900135.0,KGS,5.95,0.0,25.02
9900136.0,KGS,17.95,0.0,8.965
9900137.0,KGS,13.95,0.0,3.1
9900138.0,KGS,15.95,0.0,32.12
9900138.0,BOX,48.0,0.0,32.12
9900139.0,KGS,13.95,0.0,21.565
9900139.0,BAG,39.0,0.0,21.565
9900140.0,KGS,11.95,0.0,7.205
9900141.0,KGS,5.95,0.0,24.484
9900141.0,CTN,30.0,0.0,24.484
9900142.0,KGS,15.95,0.0,10.915
9900143.0,KGS,6.95,0.0,47.74
9900146.0,KGS,4.95,0.0,7.395
9900147.0,KGS,10.5,0.0,37.2
9900148.0,KGS,4.5,0.0,90.47
9900150.0,KGS,5.95,0.0,4.55
9900151.0,KGS,8.95,0.0,25.19
9900151.0,BAG,55.0,0.0,25.19
9900152.0,KGS,12.95,0.0,32.92
9900153.0,KGS,7.95,0.0,20.496
9900154.0,KGS,2.95,0.0,0.0
9900155.0,KGS,2.95,0.0,26.34
9900157.0,KGS,6.5,0.0,12.74
9900159.0,KGS,14.95,0.0,4.35
9900160.0,2KG,8.99,0.0,418.52
9900160.0,KGS,2.95,0.0,418.52
9900160.0,CTN,60.0,0.0,418.52
9900161.0,20KG,129.0,0.0,0.0
9900162.0,KGS,14.99,0.0,49.23
9900163.0,KGS,11.95,0.0,7.515
9900164.0,KGS,6.5,0.0,7.04
9900165.0,KGS,13.95,0.0,14.655
9900166.0,KGS,7.95,0.0,-0.395
9900170.0,KGS,10.95,0.0,0.0
9900172.0,KGS,12.95,0.0,-0.2
9900173.0,PCS,2.95,0.0,0.0
9900174.0,KGS,18.0,0.0,0.0
9900176.0,KGS,12.95,0.0,30.03
9900177.0,KGS,13.95,0.0,6.175
9900178.0,KGS,4.95,0.0,268.41
9900179.0,KGS,6.95,0.0,32.52
9900236.0,KGS,9.95,0.0,1.24
9900237.0,KGS,11.99,0.0,-0.62
9900240.0,KGS,16.95,0.0,1.2
9900243.0,KGS,16.95,0.0,0.0
9900251.0,PCS,6.95,0.0,0.0
9900256.0,KGS,4.95,0.0,0.0
9900262.0,PCS,7.95,0.0,12.0
9900266.0,KGS,4.95,0.0,0.0
9900267.0,KGS,5.95,0.0,-0.002
9900272.0,PCS,4.99,0.0,8.0
9900275.0,KGS,2.5,0.0,0.0
9900284.0,PCS,5.95,0.0,6.0
9900289.0,KGS,14.99,0.0,2.2
9900291.0,PCS,4.95,0.0,2.0
9900294.0,KGS,5.95,0.0,0.0
9900295.0,KGS,5.5,0.0,0.0
9900298.0,4KG,22.0,0.0,14.645
9900298.0,KGS,8.95,0.0,14.645
9900299.0,KGS,7.95,0.0,21.405
9900809.0,KGS,6.95,0.0,0.0
9900811.0,KGS,5.99,0.0,0.0
9900814.0,KGS,14.95,0.0,3.85
9900816.0,KGS,8.95,0.0,0.0
9900817.0,KGS,3.99,0.0,0.0
9900855.0,KGS,50.0,0.0,0.0
9900858.0,PCS,6.95,0.0,5.0
9900953.0,KGS,2.95,0.0,0.0
9900968.0,PCS,4.5,0.0,0.0
9900979.0,KGS,10.0,0.0,0.0
9902022.0,KGS,19.95,0.0,-0.31
9902028.0,KGS,13.95,0.0,3.17
9902043.0,KGS,2.95,0.0,118.56
9902043.0,CTN,94.0,0.0,118.56
9902055.0,KGS,3.95,0.0,0.355
9902060.0,KGS,63.95,0.0,0.0
9902063.0,KGS,17.0,0.0,0.0
9902079.0,KGS,5.95,0.0,0.0
9902094.0,KGS,5.5,0.0,0.0
9902097.0,PCS,4.99,0.0,0.0
9902169.0,KGS,16.0,0.0,0.0
9902174.0,KGS,10.99,0.0,0.0
9902692.0,KGS,7.99,0.0,6.745
100067627.0,PCS,5.5,0.0,0.0
9900001.0,KGS,6.99,0.0,0.0
9900122.0,KGS,9.95,0.0,29.48
9900124.0,KGS,5.95,0.0,28.785
9900130.0,KGS,10.95,0.0,3.17
9900171.0,KGS,4.95,0.0,0.0
9900175.0,KGS,7.0,0.0,0.0
9900180.0,KGS,9.99,0.0,3.555
9900239.0,KGS,6.95,0.0,7.7
9900254.0,KGS,4.99,0.0,0.0
9900281.0,KGS,5.95,0.0,7.375
9900800.0,PCS,1.05,0.0,0.0
9900802.0,PCS,1.0,0.0,0.0
9900810.0,KGS,7.99,0.0,0.0
9900812.0,KGS,7.95,0.0,0.0
9900893.0,PCS,6.95,0.0,-17.0
9902132.0,PCS,1.5,0.0,10.0
9902221.0,KGS,5.99,0.0,0.0
9902278.0,KGS,6.95,0.0,23.0
9902349.0,KGS,17.99,0.0,0.0
9902364.0,PCS,5.95,0.0,0.0
9902401.0,PCS,7.95,0.0,0.0
9902415.0,PCS,5.5,0.0,0.0
9902417.0,PCS,7.5,0.0,5.0
9902466.0,PCS,3.5,0.0,0.0
9902468.0,PCS,6.95,0.0,3.0
9902547.0,PCS,4.95,0.0,17.0
9902569.0,PKT,3.95,0.0,0.0
9902645.0,PCS,7.0,0.0,0.0
9902670.0,KGS,11.95,0.0,5.315
9903126.0,PCS,5.5,0.0,0.0
9903181.0,PCS,1.95,0.0,0.0
9904721.0,PCS,9.99,0.0,0.0
100015854.0,PCS,10.95,0.0,0.0
100015868.0,PCS,4.5,0.0,43.0
100015885.0,PCS,5.25,0.0,0.0
100015887.0,PCS,6.5,0.0,0.0
100015888.0,PCS,4.5,0.0,0.0
100016613.0,PCS,7.5,0.0,11.0
100033117.0,PCS,1.99,0.0,0.0
100078687.0,PCS,7.5,0.0,0.0
100080782.0,PCS,11.99,0.0,0.0
100136137.0,PCS,11.95,0.0,0.0
100143678.0,PCS,1.95,0.0,0.0
100147260.0,PCS,4.2,0.0,0.0
9900125.0,KGS,4.5,0.0,22.8
9900125.0,4KG,16.99,0.0,22.8
9900126.0,KGS,7.95,0.0,9.305
9900128.0,KGS,4.95,0.0,29.945
9900144.0,KGS,6.95,0.0,58.185
9900145.0,KGS,6.5,0.0,15.1
9900149.0,KGS,13.95,0.0,3.33
9900168.0,KGS,3.95,0.0,183.155
9900168.0,CTN,65.0,0.0,183.155
9900169.0,KGS,3.5,0.0,14.03
9900806.0,KGS,16.95,0.0,1.05
9900860.0,KGS,24.0,0.0,0.0
9900877.0,KGS,5.95,0.0,65.91
9900895.0,KGS,7.95,0.0,-0.83
9902068.0,KGS,9.99,0.0,0.0
9902406.0,PCS,3.5,0.0,0.0
9902540.0,KGS,9.99,0.0,0.0
9903760.0,KGS,19.95,0.0,0.0
9903762.0,KGS,14.5,0.0,0.0
9903768.0,PCS,2.95,0.0,0.0
9903788.0,KGS,11.95,0.0,0.0
9900869.0,PCS,7.0,0.0,0.0
9902129.0,PCS,6.95,0.0,0.0
9902130.0,PCS,8.0,0.0,0.0
9902231.0,PCS,7.5,0.0,0.0
9902306.0,PCS,7.5,0.0,0.0
9902414.0,PCS,3.5,0.0,14.0
9902419.0,PCS,8.99,0.0,0.0
9902424.0,PCS,5.0,0.0,0.0
9902426.0,PCS,9.45,0.0,0.0
9902438.0,PCS,6.5,0.0,0.0
9902440.0,PCS,5.95,0.0,0.0
9902442.0,PCS,8.5,0.0,0.0
100025118.0,PCS,5.99,0.0,3.0
9900070.0,KGS,5.5,0.0,0.0
9900071.0,KGS,9.99,0.0,0.0
9900182.0,KGS,27.99,0.0,0.0
9900190.0,KGS,6.5,0.0,148.265
9900190.0,CTN,85.0,0.0,148.265
9900192.0,KGS,69.99,0.0,0.0
9900194.0,BOX,95.0,0.0,63.625
9900194.0,KGS,7.95,0.0,63.625
9900195.0,KGS,16.95,0.0,5.865
9900196.0,KGS,8.95,0.0,0.0
9900197.0,KGS,12.95,0.0,11.505
9900198.0,KGS,9.99,0.0,0.0
9900200.0,KGS,15.95,0.0,5.82
9900202.0,KGS,11.95,0.0,60.35
9900202.0,CTN,43.0,0.0,60.35
9900209.0,KGS,12.99,0.0,28.91
9900214.0,KGS,8.95,0.0,8.3
9900222.0,KGS,7.99,0.0,0.0
9900224.0,KGS,10.95,0.0,0.0
9900227.0,KGS,26.95,0.0,1.76
9900229.0,KGS,5.5,0.0,19.84
9900232.0,KGS,13.95,0.0,6.215
9900234.0,KGS,12.95,0.0,5.015
9900246.0,KGS,3.99,0.0,0.0
9900265.0,PCS,5.99,0.0,0.0
9900268.0,PCS,8.95,0.0,10.0
9900269.0,PCS,7.95,0.0,13.0
9900270.0,PCS,5.95,0.0,33.0
9900280.0,PCS,6.99,0.0,0.0
9900282.0,PCS,13.95,0.0,6.0
9900283.0,PCS,7.95,0.0,26.0
9900476.0,KGS,9.95,0.0,5.52
9900804.0,KGS,6.95,0.0,3.07
9900829.0,KGS,7.99,0.0,0.0
9900834.0,PCS,4.95,0.0,0.0
9900849.0,KGS,9.99,0.0,0.0
9900854.0,PCS,12.5,0.0,0.0
9900862.0,KGS,12.95,0.0,12.41
9900888.0,KGS,6.5,0.0,0.0
9900892.0,PCS,7.95,0.0,11.0
9900962.0,PCS,5.95,0.0,0.0
9902002.0,KGS,5.95,0.0,0.0
9902017.0,PCS,7.99,0.0,0.0
9902118.0,KGS,6.5,0.0,0.0
9902124.0,PCS,6.95,0.0,14.0
9902142.0,PCS,6.95,0.0,0.0
9902170.0,PCS,8.99,0.0,0.0
9902177.0,PCS,8.99,0.0,0.0
9902206.0,PCS,6.95,0.0,0.0
9902295.0,KGS,10.49,0.0,0.0
9902313.0,KGS,39.0,0.0,0.0
9902314.0,PCS,6.45,0.0,0.0
9902321.0,PCS,12.95,0.0,0.0
9902332.0,PCS,8.99,0.0,0.0
9902411.0,KGS,12.95,0.0,0.0
9902413.0,PCS,5.95,0.0,0.0
9902418.0,PCS,10.99,0.0,0.0
9902447.0,PCS,10.5,0.0,0.0
9902448.0,PCS,7.95,0.0,0.0
9902474.0,KGS,29.95,0.0,0.0
9902482.0,KGS,5.99,0.0,0.0
9902483.0,PCS,4.95,0.0,0.0
9902530.0,KGS,14.95,0.0,-0.035
9902539.0,KGS,19.99,0.0,0.0
9902563.0,PCS,18.95,0.0,0.0
9902594.0,PCS,6.99,0.0,0.0
9902614.0,PCS,27.95,0.0,1.0
9902620.0,KGS,13.95,0.0,0.0
9902629.0,KGS,16.99,0.0,10.1
9902647.0,KGS,21.95,0.0,0.0
9902653.0,KGS,14.99,0.0,0.0
9902660.0,KGS,10.95,0.0,0.0
9902667.0,KGS,19.99,0.0,0.0
9902669.0,PCS,12.95,0.0,0.0
9902698.0,KGS,70.0,0.0,0.0
9902699.0,PCS,15.0,0.0,0.0
9902764.0,KGS,23.99,0.0,0.0
9902768.0,KGS,21.95,0.0,0.0
9902770.0,KGS,8.95,0.0,0.0
9902782.0,KGS,4.95,0.0,0.0
9902783.0,KGS,4.0,0.0,0.0
9902798.0,KGS,9.95,0.0,0.0
9902801.0,KGS,12.0,0.0,0.0
9902852.0,PKT,5.95,0.0,0.0
9902905.0,PKT,7.99,0.0,0.0
9902925.0,KGS,25.99,0.0,0.0
9902935.0,KGS,16.99,0.0,0.0
9903114.0,PKT,5.95,0.0,0.0
9903650.0,KGS,14.95,0.0,0.0
9903740.0,PKT,3.95,0.0,0.0
9903742.0,KGS,11.95,0.0,0.0
9903747.0,PKT,9.95,0.0,0.0
9903771.0,BOX,4.95,0.0,0.0
9903802.0,PKT,2.95,0.0,0.0
9903818.0,PKT,5.95,0.0,0.0
9903820.0,PKT,8.95,0.0,0.0
9905042.0,PKT,5.99,0.0,0.0
9905122.0,PKT,12.99,0.0,0.0
9905194.0,KGS,9.99,0.0,0.0
9905224.0,PCS,5.0,0.0,0.0
9905233.0,KGS,8.5,0.0,31.145
9905250.0,KGS,17.95,0.0,0.0
9905307.0,KGS,7.95,0.0,21.225
9905441.0,KGS,9.99,0.0,0.0
9900003.0,KGS,13.95,0.0,12.22
9900057.0,KGS,16.95,0.0,36.56
9900058.0,KGS,14.95,0.0,0.0
9900060.0,CTN,35.0,0.0,0.0
9900060.0,KGS,11.0,0.0,0.0
9900064.0,CTN,29.0,0.0,0.0
9900064.0,KGS,7.5,0.0,0.0
9900065.0,KGS,10.5,0.0,8.66
9900066.0,KGS,15.95,0.0,0.0
9900067.0,KGS,11.95,0.0,0.0
9900068.0,KGS,10.99,0.0,4.52
9900181.0,2KG,25.0,0.0,41.45
9900181.0,KG.,22.95,0.0,41.45
9900181.0,KGS,14.95,0.0,41.45
9900188.0,KGS,15.95,0.0,28.48
9900188.0,CTN,45.95,0.0,28.48
9900193.0,KGS,26.95,0.0,3.09
9900203.0,KGS,17.95,0.0,0.0
9900204.0,KGS,18.95,0.0,15.925
9900206.0,5KG,40.0,0.0,0.0
9900207.0,KGS,17.95,0.0,1.6
9900208.0,KGS,16.8,0.0,0.0
9900215.0,KGS,17.95,0.0,0.0
9900244.0,KGS,21.95,0.0,1.8
9900248.0,PCS,14.95,0.0,3.0
9900249.0,KGS,21.0,0.0,0.0
9900250.0,PCS,9.95,0.0,30.0
9900287.0,KGS,15.95,0.0,0.0
9900287.0,CTN,34.0,0.0,0.0
9900803.0,KGS,21.99,0.0,0.0
9900822.0,PCS,8.5,0.0,50.0
9900823.0,1.5KG,17.95,0.0,0.0
9900823.0,KGS,17.5,0.0,0.0
9900823.0,BOX,29.0,0.0,0.0
9900823.0,BAG,32.0,0.0,0.0
9900823.0,CTN,45.0,0.0,0.0
9900833.0,PCS,9.95,0.0,0.0
9900835.0,PCS,7.95,0.0,0.0
9900836.0,PCS,14.99,0.0,0.0
9900838.0,KGS,10.95,0.0,0.0
9900848.0,PCS,10.5,0.0,0.0
9900853.0,PCS,6.95,0.0,14.0
9900867.0,KGS,7.95,0.0,0.0
9900872.0,KGS,17.99,0.0,0.0
9900898.0,KGS,12.95,0.0,0.0
9900960.0,KGS,16.0,0.0,0.0
9900965.0,KGS,15.0,0.0,0.0
9902040.0,KGS,43.95,0.0,0.0
9902072.0,KGS,42.0,0.0,0.0
9902074.0,KGS,12.99,0.0,0.0
9902109.0,PCS,18.95,0.0,0.0
9902109.0,KGS,18.95,0.0,0.0
9902113.0,KGS,17.99,0.0,0.0
9902117.0,KGS,6.95,0.0,0.0
9902120.0,KGS,18.5,0.0,0.0
9902141.0,KGS,9.95,0.0,0.0
9902155.0,KGS,16.0,0.0,0.0
9902172.0,KGS,11.99,0.0,0.0
9902218.0,PCS,16.95,0.0,0.0
9902233.0,KGS,7.95,0.0,0.0
9902291.0,KGS,13.95,0.0,0.0
9902307.0,KGS,10.95,0.0,0.0
9902318.0,KGS,16.99,0.0,0.0
9902336.0,KGS,14.95,0.0,0.0
9902337.0,KGS,12.99,0.0,0.0
9902338.0,KGS,17.99,0.0,0.0
9902339.0,KGS,18.99,0.0,0.0
9902340.0,KGS,13.99,0.0,0.0
9902341.0,KGS,13.99,0.0,0.0
9902343.0,KGS,18.95,0.0,0.0
9902344.0,KGS,14.95,0.0,0.0
9902348.0,KGS,18.95,0.0,0.0
9902367.0,KGS,12.0,0.0,0.0
9902382.0,KGS,10.99,0.0,0.0
9902383.0,KGS,12.95,0.0,0.0
9902384.0,KGS,13.95,0.0,0.0
9902390.0,KGS,8.49,0.0,0.0
9902391.0,KGS,15.95,0.0,0.14
9902518.0,KGS,10.95,0.0,15.31
9902643.0,KGS,15.95,0.0,0.0
9902819.0,PCS,9.99,0.0,0.0
9903830.0,KGS,9.99,0.0,0.0
100010410.0,PCS,8.95,0.0,15.0
9900100.0,PCS,1.0,0.0,1587.0
9900114.0,PCS,1.5,0.0,284.0
9900119.0,KGS,3.95,0.0,45.53
9900127.0,KGS,12.95,0.0,3.11
9900158.0,KGS,5.95,0.0,2.275
9900235.0,PKT1,32.0,0.0,48.91
9900235.0,KGS,12.95,0.0,48.91
9900235.0,10KG,70.0,0.0,48.91
9900259.0,CTN,45.0,0.0,73.0
9900259.0,PCS,1.5,0.0,73.0
9900263.0,KGS,5.99,0.0,0.58
9900264.0,KGS,29.95,0.0,0.145
9900276.0,PCS,1.0,0.0,0.0
9900278.0,PCS,3.95,0.0,15.0
9900288.0,KGS,10.95,0.0,1.94
9900813.0,KGS,5.95,0.0,0.0
9900826.0,KGS,27.0,0.0,0.0
9900844.0,KGS,20.0,0.0,0.0
9900885.0,KGS,83.0,0.0,0.0
9900897.0,PCS,3.99,0.0,17.0
9900950.0,KGS,7.95,0.0,0.0
9900951.0,PCS,5.95,0.0,20.0
9900955.0,PCS,6.95,0.0,4.0
9902057.0,PCS,6.99,0.0,0.0
9902204.0,PCS,6.5,0.0,0.0
9902405.0,PCS,5.5,0.0,0.0
9902607.0,PCS,3.5,0.0,0.0
9902608.0,PCS,6.95,0.0,0.0
9902746.0,KGS,16.95,0.0,0.0
9902781.0,PCS,14.0,0.0,0.0
9902930.0,KGS,8.5,0.0,0.0
9903127.0,PCS,3.0,0.0,0.0
9903775.0,PCS,3.5,0.0,0.0
9900016.0,KGS,30.0,0.0,0.0
9900016.0,KG.,34.0,0.0,0.0
9900400.0,KGS,33.95,0.0,19.48
9900400.0,KG.,32.99,0.0,19.48
9900400.0,KG..,32.99,0.0,19.48
9900422.0,KG1,32.95,0.0,108.125
9900422.0,KG2,33.0,0.0,108.125
9900422.0,KG4,35.0,0.0,108.125
9900422.0,KG5,3.5,0.0,108.125
9900422.0,KG6,27.0,0.0,108.125
9900422.0,KGS,23.5,0.0,108.125
9900422.0,KG.,32.95,0.0,108.125
9900422.0,KG..,32.99,0.0,108.125
9900422.0,KGS.,5.0,0.0,108.125
9900422.0,KGS..,26.99,0.0,108.125
9900422.0,KG7,31.99,0.0,108.125
9900427.0,KGS,22.0,0.0,0.0
9900435.0,PCS,24.95,0.0,0.0
9900915.0,KG.,27.0,0.0,0.0
9900915.0,KGS,19.95,0.0,0.0
100097990.0,PCS,8.5,0.0,0.0
100098383.0,PCS,12.0,0.0,0.0
100161102.0,PCS,9.99,0.0,0.0
100162380.0,PCS,8.5,0.0,0.0
100166503.0,PCS,18.0,0.0,3.0
100186434.0,PCS,6.95,0.0,0.0
100186553.0,PCS,6.95,0.0,0.0
100207945.0,PCS,12.95,0.0,3.0
100207946.0,PCS,12.95,0.0,1.0
100207947.0,PCS,14.95,0.0,1.0
100207948.0,PCS,13.5,0.0,2.0
100209640.0,PCS,27.5,0.0,3.0
9900014.0,KGS,9.95,0.0,14.435
9900072.0,PCS,7.0,0.0,0.0
9900404.0,PCS,4.95,0.0,-5.0
9900405.0,PCS,7.95,0.0,38.0
9900406.0,PCS,8.5,0.0,7.0
9900407.0,PCS,8.5,0.0,5.0
9900408.0,PCS,9.99,0.0,0.0
9900409.0,PCS,8.5,0.0,5.0
9900434.0,PCS,9.5,0.0,0.0
9900437.0,PCS,12.0,0.0,0.0
9900440.0,PCS,4.5,0.0,0.0
9900481.0,PCS,8.5,0.0,0.0
9900902.0,400GM,8.99,0.0,-1.635
9900902.0,KGS,26.95,0.0,-1.635
9900904.0,KGS,11.95,0.0,89.365
9900907.0,PCS,12.5,0.0,0.0
100098379.0,PCS,20.5,0.0,0.0
100098380.0,PCS,22.95,0.0,0.0
100098381.0,PCS,25.95,0.0,0.0
100098382.0,PCS,25.5,0.0,0.0
100103855.0,PCS,6.95,0.0,3.0
100113336.0,PCS,23.5,0.0,0.0
100113337.0,PCS,24.99,0.0,10.0
100113338.0,PCS,26.95,0.0,0.0
100186334.0,PCS,6.95,0.0,0.0
9900009.0,KGS,22.95,0.0,-1.7
9900410.0,KGS,11.95,0.0,155.525
9900410.0,KG.,32.0,0.0,155.525
9900410.0,KG..,30.0,0.0,155.525
9900410.0,KG...,25.0,0.0,155.525
9900410.0,KGS.,19.0,0.0,155.525
9900410.0,KGS..,12.0,0.0,155.525
9900903.0,KGS,23.95,0.0,0.0
9900903.0,KGS.,25.0,0.0,0.0
9902777.0,PCS,21.95,0.0,0.0
9900047.0,KGS,24.95,0.0,-9.575
9900421.0,KG1,49.0,0.0,28.84
9900421.0,KG2,49.5,0.0,28.84
9900421.0,KGS,44.95,0.0,28.84
9900421.0,KG.,47.95,0.0,28.84
9900421.0,KGS.,52.0,0.0,28.84
9900436.0,PCS,4.95,0.0,90.0
9900439.0,KGS,36.5,0.0,16.82
9900439.0,KG.,39.0,0.0,16.82
9900494.0,KGS,41.99,0.0,0.0
9900494.0,KGS.,42.5,0.0,0.0
9900429.0,KGS,26.0,0.0,0.0
9900411.0,PCS,28.5,0.0,1.0
9900412.0,KGS,8.4,0.0,0.0
9900413.0,KGS,27.95,0.0,1.185
9900415.0,KGS,30.0,0.0,0.0
9900417.0,KGS,24.95,0.0,1.93
9900418.0,KGS,20.0,0.0,0.0
9900432.0,KGS,14.95,0.0,10.675
9900438.0,PCS,12.0,0.0,0.0
9900474.0,PCS,10.0,0.0,0.0
9900905.0,KGS,22.0,0.0,0.0
9902799.0,KGS,25.0,0.0,0.0
9900426.0,PCS,6.99,0.0,0.0
9900403.0,KGS,54.99,0.0,0.0
9900416.0,KGS,62.0,0.0,0.0
9900419.0,KGS,19.95,0.0,0.0
9900423.0,KGS,40.0,0.0,0.0
9902464.0,KGS,36.99,0.0,0.0
9902464.0,KG.,41.99,0.0,0.0
100011247.0,PCS,6.75,0.0,45.0
100011248.0,PCS,3.25,0.0,0.0
100014097.0,PCS,2.75,0.0,18.0
100014098.0,PCS,3.75,0.0,0.0
100018942.0,PCS,8.5,0.0,24.0
100020973.0,PCS,3.0,0.0,17.0
100062616.0,PCS,6.99,0.0,74.0
100062976.0,PCS,4.0,0.0,20.0
100063610.0,PCS,1.5,0.0,7.0
100072710.0,PCS,7.0,0.0,0.0
100073195.0,PCS,10.99,0.0,6.0
100077056.0,PCS,9.5,0.0,0.0
100092292.0,PCS,5.95,0.0,37.0
100193836.0,PCS,3.0,0.0,12.0
100193837.0,PCS,4.5,0.0,9.0
100193838.0,PCS,4.5,0.0,3.0
100016015.0,PCS,19.99,0.0,3.0
100005535.0,PCS,6.5,0.0,0.0
100005536.0,PCS,7.5,0.0,0.0
100010270.0,PCS,5.8,0.0,0.0
100025566.0,PCS,5.55,0.0,0.0
100025567.0,PCS,8.99,0.0,0.0
100025568.0,PCS,8.0,0.0,0.0
100000426.0,PCS,84.0,0.0,0.0
100002790.0,PCS,39.0,0.0,0.0
100003310.0,PCS,84.0,0.0,0.0
100003311.0,PCS,53.0,0.0,0.0
100003312.0,PCS,23.0,0.0,0.0
100003313.0,PCS,27.5,0.0,0.0
100005483.0,PCS,33.0,0.0,2.0
100005484.0,PCS,32.95,0.0,0.0
100005485.0,PCS,34.5,0.0,1.0
100005486.0,PCS,33.99,0.0,1.0
100005487.0,PCS,33.99,0.0,2.0
100005488.0,PCS,33.99,0.0,3.0
100005489.0,PCS,48.0,0.0,0.0
100005490.0,PCS,35.2,0.0,0.0
100005491.0,PCS,31.5,0.0,0.0
